row,col,p,fdr
857,2604,0,0
8126,18266,0,0
10807,13500,0,0
10807,16667,0,0
13500,27302,0,0
16667,27302,0,0
4814,11194,0,0
5636,30067,0,0
4949,19038,0,0
19038,20680,0,0
6008,7396,0,0
240,1792,0,0
5333,5594,0,0
3078,6014,0,0
5179,7822,0,0
4843,6904,0,0
657,1684,0,0
4949,33175,0,0
5179,5572,0,0
20680,33175,0,0
5748,19512,0,0
1684,18357,0,0
2604,11695,0,0
303,561,0,0
6008,7586,0,0
1406,6832,0,0
417,584,0,0
196,447,0,0
24,104,0,0
958,6697,0,0
5039,7307,0,0
914,1406,0,0
8126,22361,0,0
898,14635,0,0
238,394,0,0
9997,30165,0,0
7586,19038,0,0
920,20664,0,0
4940,18266,0,0
288,1792,0,0
28,394,0,0
98,9795,0,0
1260,3963,0,0
369,5332,0,0
229,1723,0,0
246,5811,0,0
5009,14635,0,0
12893,14635,0,0
239,394,0,0
5332,9689,0,0
3198,9997,0,0
151,874,0,0
277,317,0,0
158,974,0,0
5221,7485,0,0
561,1792,0,0
7425,9853,0,0
898,12749,0,0
7586,10807,0,0
1803,7729,0,0
7586,27302,0,0
89,852,0,0
914,20703,0,0
13500,33175,0,0
86,3963,0,0
16667,33175,0,0
547,7729,0,0
3060,20819,0,0
2225,19335,0,0
78,145,0,0
11194,14635,0,0
89,3104,0,0
836,7535,0,0
5009,12749,0,0
153,466,0,0
12749,12893,0,0
1684,16605,0,0
5873,7307,0,0
2225,7839,0,0
6166,7307,0,0
2798,10661,0,0
1092,12638,0,0
288,3963,0,0
146,1179,0,0
157,465,0,0
2751,6008,0,0
26,466,0,0
1797,48910,0,0
7307,12698,0,0
5572,7822,0,0
19335,25779,0,0
13578,19038,0,0
7485,18266,0,0
238,874,0,0
1797,12261,0,0
11194,12749,0,0
466,974,0,0
26,85,0,0
22,2283,0,0
1258,2226,0,0
7307,10071,0,0
146,972,0,0
7485,9795,0,0
87,633,0,0
10664,21299,0,0
10664,11353,0,0
2751,19038,0,0
155,874,0,0
11567,16755,0,0
11353,21299,0,0
196,1260,0,0
6166,9689,0,0
369,6166,0,0
13787,15334,0,0
195,466,0,0
152,874,0,0
5823,6000,0,0
5811,13500,0,0
5811,16667,0,0
6000,16074,0,0
156,3963,0,0
1442,41745,0,0
5496,7879,0,0
104,395,0,0
12704,14394,0,0
1716,15277,0,0
6692,14749,0,0
109,202,0,0
104,394,0,0
303,8682,0,0
561,3078,0,0
195,465,0,0
958,33327,0,0
6000,18500,0,0
2960,12409,0,0
82,98,0,0
1264,6465,0,0
19,25,0,0
6000,25779,0,0
12603,20076,0,0
6465,15277,0,0
156,874,0,0
2751,33175,0,0
9689,12698,0,0
234,1792,0,0
4949,7396,0,0
958,4940,0,0
7396,20680,0,0
7586,33175,0,0
369,12698,0,0
4949,13578,0,0
6668,7188,0,0
8674,20819,0,0
13578,20680,0,0
234,3963,0,0
8126,9795,0,0
236,852,0,0
1684,17926,0,0
8590,15188,0,0
23,26,0,0
8,16979,0,0
22,11536,0,0
159,466,0,0
9689,10071,0,0
236,3104,0,0
19,190,0,0
369,10071,0,0
18266,22361,0,0
914,14749,0,0
3329,3963,0,0
6282,7485,0,0
1247,9505,0,0
1051,22361,0,0
3118,16487,0,0
146,8168,0,0
8791,14394,0,0
146,8682,0,0
7396,33175,0,0
24,101,0,0
764,14687,0,0
589,1258,0,0
834,15183,0,0
552,7122,0,0
155,3963,0,0
7566,19815,0,0
6556,6668,0,0
14635,20664,0,0
1723,19335,0,0
1002,14749,0,0
1406,4145,0,0
287,874,0,0
27,874,0,0
573,18317,0,0
958,4841,0,0
5811,7586,0,0
589,3834,0,0
589,3329,0,0
1264,15277,0,0
288,598,0,0
1115,8920,0,0
874,1686,0,0
287,3963,0,0
4027,4286,0,0
5309,28535,0,0
5929,13003,0,0
573,1801,0,0
24,466,0,0
239,874,0,0
5039,9689,0,0
240,874,0,0
852,906,0,0
369,5039,0,0
12749,20664,0,0
198,633,0,0
1686,3963,0,0
209,7425,0,0
246,6008,0,0
5430,13003,0,0
5811,33175,0,0
3963,11049,0,0
6186,6282,0,0
1770,9689,0,0
369,1770,0,0
1051,8126,0,0
209,6166,0,0
584,791,0,0
6282,45746,0,0
35,466,0,0
151,1792,0,0
101,159,0,0
2304,17623,0,0
906,3104,0,0
27,3963,0,0
238,3963,0,0
200,364,0,0
209,10071,0,0
98,12893,0,0
6697,14166,0,0
246,7396,0,0
756,1406,0,0
3963,4349,0,0
27010,39338,0,0
21252,39338,0,0
284,2752,0,0
16319,16666,0,0
209,12698,0,0
239,3963,0,0
5748,17623,0,0
2751,7396,0,0
1204,51418,0,0
12882,31597,0,0
394,589,0,0
240,3963,0,0
7534,18266,0,0
6589,13124,0,0
7510,13003,0,0
246,43577,0,0
246,25779,0,0
916,1260,0,0
1770,5873,0,0
11211,13003,0,0
4814,14166,0,0
1051,7485,0,0
2877,6957,0,0
86,874,0,0
5632,20746,0,0
584,3768,0,0
369,8031,0,0
1051,14166,0,0
782,6474,0,0
8031,9689,0,0
1406,8682,0,0
13500,13578,0,0
13578,16667,0,0
7888,9997,0,0
8,14103,0,0
2583,33147,0,0
246,14846,0,0
287,1792,0,0
8920,11164,0,0
1055,16501,0,0
23,159,0,0
1544,2225,0,0
451,874,0,0
3118,29339,0,0
1258,12129,0,0
4814,8126,0,0
15206,21713,0,0
2751,13578,0,0
2037,15206,0,0
920,958,0,0
33,466,0,0
1115,11164,0,0
4370,14427,0,0
303,2556,0,0
17623,19512,0,0
2037,21713,0,0
7425,7713,0,0
3109,28143,0,0
28,1792,0,0
152,14749,0,0
7396,13500,0,0
7396,16667,0,0
7485,17016,0,0
3118,7591,0,0
4147,6692,0,0
8031,9853,0,0
466,471,0,0
9795,14166,0,0
19038,39338,0,0
152,598,0,0
19038,43577,0,0
4370,7534,0,0
209,8031,0,0
5823,7839,0,0
573,9405,0,0
7839,16074,0,0
2541,21684,0,0
610,9853,0,0
450,466,0,0
19272,46530,0,0
14427,16319,0,0
170,9853,0,0
16605,17926,0,0
6006,6282,0,0
7839,18500,0,0
7485,31666,0,0
1686,1792,0,0
958,14635,0,0
610,15509,0,0
26,101,0,0
8349,12863,0,0
238,1792,0,0
11767,12638,0,0
170,15509,0,0
10475,12638,0,0
10807,39338,0,0
27302,39338,0,0
146,561,0,0
104,196,0,0
15206,27035,0,0
7888,30165,0,0
561,3073,0,0
89,364,0,0
7396,7586,0,0
6186,8349,0,0
1364,21411,0,0
8349,45746,0,0
239,1792,0,0
14846,19038,0,0
5221,17016,0,0
303,394,0,0
9795,17016,0,0
2226,4349,0,0
21713,27035,0,0
7586,13578,0,0
2037,27035,0,0
5221,8126,0,0
958,12749,0,0
2728,16424,0,0
1051,4940,0,0
11269,29644,0,0
28,633,0,0
3198,7888,0,0
78,8126,0,0
561,3963,0,0
4365,8774,0,0
4814,5221,0,0
1426,1852,0,0
13,384,0,0
4841,8126,0,0
589,12129,0,0
146,278,0,0
10359,38098,0,0
152,2226,0,0
94,1716,0,0
7401,16666,0,0
5006,8774,0,0
14166,14427,0,0
7396,13578,0,0
5332,8086,0,0
5332,11441,0,0
9716,46530,0,0
145,6186,0,0
7713,8031,0,0
6851,24967,0,0
145,45746,0,0
236,364,0,0
3844,7350,0,0
5811,20680,0,0
610,1399,0,0
4940,6697,0,0
199,874,0,0
170,1399,0,0
4949,5811,0,0
5811,13578,0,0
424,9619,0,0
115,11306,0,0
610,9413,0,0
288,633,0,0
317,14103,0,0
451,638,0,0
170,9413,0,0
8,906,0,0
369,8086,0,0
369,11441,0,0
303,6556,0,0
277,852,0,0
8086,9689,0,0
303,3291,0,0
9689,11441,0,0
85,321,0,0
6697,9795,0,0
27,1792,0,0
1406,4349,0,0
780,1770,0,0
317,16979,0,0
235,447,0,0
584,6186,0,0
1756,4843,0,0
584,45746,0,0
22,6186,0,0
30,1069,0,0
5143,5152,0,0
5143,11569,0,0
22,45746,0,0
277,3104,0,0
3078,6904,0,0
958,6282,0,0
1531,5199,0,0
8547,10139,0,0
9507,10798,0,0
1465,9507,0,0
2752,6014,0,0
157,874,0,0
94,4841,0,0
199,3963,0,0
9795,33327,0,0
35,101,0,0
94,667,0,0
98,504,0,0
4370,14166,0,0
14103,16979,0,0
6654,16033,0,0
538,4969,0,0
240,633,0,0
958,6006,0,0
98,5221,0,0
97,190,0,0
3963,4145,0,0
35,158,0,0
1723,22079,0,0
451,743,0,0
303,756,0,0
5615,15324,0,0
6166,7713,0,0
4779,16605,0,0
6904,12129,0,0
6314,16605,0,0
8126,14166,0,0
3078,4365,0,0
395,447,0,0
4915,10713,0,0
1780,10772,0,0
7401,14427,0,0
584,11431,0,0
11400,16605,0,0
756,3078,0,0
98,16319,0,0
4940,9795,0,0
7713,10071,0,0
156,633,0,0
98,22361,0,0
98,920,0,0
5221,33327,0,0
4370,16666,0,0
158,1260,0,0
393,535,0,0
158,159,0,0
7713,12698,0,0
1858,15188,0,0
2419,4841,0,0
1531,25639,0,0
5199,25639,0,0
227,4841,0,0
155,633,0,0
1858,8590,0,0
2225,6000,0,0
465,598,0,0
22,12863,0,0
16549,17926,0,0
98,1051,0,0
155,598,0,0
1894,10772,0,0
17955,25386,0,0
4814,14427,0,0
303,972,0,0
4027,4843,0,0
465,1406,0,0
3073,6556,0,0
3073,14749,0,0
317,906,0,0
2556,4145,0,0
4949,27010,0,0
4949,21252,0,0
2911,4286,0,0
20680,27010,0,0
20680,21252,0,0
1092,5424,0,0
5221,6697,0,0
200,498,0,0
4365,14749,0,0
1092,9798,0,0
23,35,0,0
10272,16501,0,0
10807,27010,0,0
10807,21252,0,0
246,16790,0,0
27010,27302,0,0
21252,27302,0,0
3073,3078,0,0
198,447,0,0
8031,8086,0,0
8031,11441,0,0
5144,14068,0,0
8349,11431,0,0
234,598,0,0
284,4367,0,0
33,496,0,0
97,193,0,0
197,633,0,0
1716,21401,0,0
4921,8031,0,0
177,15509,0,0
1770,7307,0,0
4147,8067,0,0
5068,49806,0,0
9674,49806,0,0
5068,9674,0,0
12893,14427,0,0
321,852,0,0
4779,18357,0,0
11200,20881,0,0
4841,14427,0,0
3963,6556,0,0
19038,27010,0,0
657,4779,0,0
575,15334,0,0
19038,21252,0,0
284,303,0,0
16321,25386,0,0
78,16319,0,0
2751,5811,0,0
1792,4843,0,0
12893,16666,0,0
1716,4841,0,0
147,6692,0,0
11400,18357,0,0
94,920,0,0
78,958,0,0
321,3104,0,0
9795,22361,0,0
4814,4940,0,0
78,12893,0,0
657,11400,0,0
14166,33327,0,0
10098,16458,0,0
157,3963,0,0
98,7485,0,0
5221,14166,0,0
146,152,0,0
1406,3329,0,0
3073,10940,0,0
195,447,0,0
2039,6314,0,0
193,200,0,0
5424,11767,0,0
9798,11767,0,0
5424,10475,0,0
4809,16626,0,0
9798,10475,0,0
11049,14749,0,0
19,193,0,0
471,496,0,0
22361,33327,0,0
303,1002,0,0
6186,15620,0,0
12,7839,0,0
1051,31666,0,0
15620,45746,0,0
16321,17955,0,0
1406,6692,0,0
147,6014,0,0
7485,9865,0,0
184,1684,0,0
898,16666,0,0
4779,7706,0,0
209,5039,0,0
146,4145,0,0
158,471,0,0
33,101,0,0
11431,20909,0,0
5009,16666,0,0
98,20664,0,0
3073,4297,0,0
1099,4809,0,0
8031,15334,0,0
1809,2226,0,0
9674,11445,0,0
11445,49806,0,0
5068,11445,0,0
101,471,0,0
7706,11400,0,0
199,1792,0,0
98,14635,0,0
5221,22361,0,0
9535,15334,0,0
6014,6668,0,0
89,498,0,0
1002,1406,0,0
6166,9853,0,0
11194,16666,0,0
78,7401,0,0
4940,14427,0,0
9853,10071,0,0
4809,15713,0,0
4809,43880,0,0
5597,11536,0,0
35,97,0,0
5039,7713,0,0
362,584,0,0
1756,4297,0,0
157,394,0,0
920,14427,0,0
552,16487,0,0
920,2419,0,0
1051,4370,0,0
920,8126,0,0
227,920,0,0
1530,3118,0,0
564,974,0,0
1051,9795,0,0
101,450,0,0
9853,12698,0,0
739,11079,0,0
920,1716,0,0
937,11079,0,0
145,3768,0,0
98,1449,0,0
246,19335,0,0
5117,5765,0,0
22,791,0,0
4147,7907,0,0
1022,5284,0,0
33,158,0,0
278,303,0,0
657,6314,0,0
13500,39338,0,0
7485,7534,0,0
16667,39338,0,0
11400,17926,0,0
98,14166,0,0
4779,17926,0,0
98,12749,0,0
6668,10940,0,0
28,874,0,0
1055,10272,0,0
8960,11146,0,0
2751,27010,0,0
2751,21252,0,0
5635,14152,0,0
94,958,0,0
8223,8907,0,0
657,17926,0,0
1716,14635,0,0
8126,14635,0,0
833,4809,0,0
23,33,0,0
23,471,0,0
4940,8126,0,0
4809,30904,0,0
16666,20664,0,0
6006,6186,0,0
6314,18357,0,0
6006,45746,0,0
4940,33327,0,0
158,450,0,0
72,184,0,0
2283,5597,0,0
3834,14749,0,0
146,6692,0,0
6000,7693,0,0
2988,6006,0,0
94,14635,0,0
28,3963,0,0
598,743,0,0
5178,6314,0,0
72,18357,0,0
1716,8126,0,0
1756,3078,0,0
465,874,0,0
6697,8126,0,0
384,683,0,0
33,97,0,0
1716,12749,0,0
1723,6000,0,0
5332,5873,0,0
4147,14749,0,0
8126,12749,0,0
5152,8031,0,0
5009,14427,0,0
8031,11569,0,0
26,195,0,0
898,14427,0,0
109,243,0,0
638,2712,0,0
6006,7485,0,0
3118,10319,0,0
72,657,0,0
23,450,0,0
4949,39338,0,0
20680,39338,0,0
209,610,0,0
395,743,0,0
658,3060,0,0
4940,5221,0,0
35,496,0,0
2419,14635,0,0
170,209,0,0
4,6419,0,0
94,12749,0,0
240,598,0,0
227,14635,0,0
2971,9378,0,0
4841,14166,0,0
14427,20664,0,0
3768,4814,0,0
17926,18357,0,0
1051,5221,0,0
1766,9378,0,0
650,27321,0,0
236,498,0,0
6697,22361,0,0
28,159,0,0
1756,3963,0,0
16979,17926,0,0
1821,4147,0,0
12,6000,0,0
4370,8126,0,0
6282,22390,0,0
8,641,0,0
2419,12749,0,0
1766,2971,0,0
227,12749,0,0
7485,22361,0,0
11194,14427,0,0
1258,6904,0,0
7586,39338,0,0
7839,16790,0,0
86,633,0,0
11223,24490,0,0
152,589,0,0
157,633,0,0
1684,6314,0,0
5067,10858,0,0
3963,8682,0,0
13500,27010,0,0
16667,27010,0,0
13500,21252,0,0
16667,21252,0,0
18317,28535,0,0
15715,50964,0,0
4370,4940,0,0
98,160,0,0
98,7401,0,0
88,394,0,0
584,18266,0,0
4145,12129,0,0
5856,25639,0,0
147,303,0,0
2226,4145,0,0
1179,4101,0,0
303,914,0,0
1179,3284,0,0
5825,16605,0,0
146,3834,0,0
26,104,0,0
222,18524,0,0
1406,3834,0,0
958,4370,0,0
7631,15436,0,0
5811,27010,0,0
5811,21252,0,0
152,1406,0,0
90,200,0,0
1408,19429,0,0
222,943,0,0
1221,14749,0,0
14427,16666,0,0
1803,30278,0,0
547,30278,0,0
8126,33327,0,0
4884,11195,0,0
238,598,0,0
94,16319,0,0
1264,21401,0,0
7485,33327,0,0
72,16605,0,0
195,633,0,0
278,14749,0,0
8898,16487,0,0
1002,6692,0,0
4973,10321,0,0
152,394,0,0
561,4843,0,0
1770,8031,0,0
303,2752,0,0
146,6556,0,0
5811,39338,0,0
14427,18299,0,0
610,7713,0,0
4808,6509,0,0
292,5798,0,0
6186,20909,0,0
1221,12129,0,0
246,20680,0,0
1565,5798,0,0
246,4949,0,0
20909,45746,0,0
5597,8349,0,0
321,498,0,0
4071,5823,0,0
170,7713,0,0
4071,16074,0,0
292,1565,0,0
8352,9637,0,0
2279,9637,0,0
3768,7534,0,0
16790,19038,0,0
7342,8352,0,0
2279,7342,0,0
7396,39338,0,0
106,2712,0,0
22,758,0,0
4392,10795,0,0
1716,9857,0,0
78,20664,0,0
1264,4841,0,0
14427,14635,0,0
5597,20909,0,0
598,3329,0,0
4297,6668,0,0
195,365,0,0
229,4071,0,0
1531,5856,0,0
5199,5856,0,0
4747,11438,0,0
369,7425,0,0
7425,9689,0,0
4071,18500,0,0
101,194,0,0
5332,8326,0,0
6186,7485,0,0
5332,9535,0,0
1406,6014,0,0
7485,45746,0,0
12749,14427,0,0
6978,9795,0,0
362,683,0,0
1179,4843,0,0
8564,9975,0,0
75,4808,0,0
4145,6904,0,0
156,598,0,0
7586,27010,0,0
7586,21252,0,0
1770,7425,0,0
683,4814,0,0
5825,17926,0,0
22,11431,0,0
78,898,0,0
26,633,0,0
3768,8126,0,0
89,193,0,0
2751,39338,0,0
98,1264,0,0
146,1756,0,0
8,19,0,0
780,5332,0,0
303,8168,0,0
9411,14846,0,0
575,5332,0,0
246,5823,0,0
771,11438,0,0
94,12893,0,0
246,16074,0,0
771,4747,0,0
15334,23304,0,0
450,496,0,0
1771,15334,0,0
641,16979,0,0
78,5009,0,0
198,394,0,0
7630,46530,0,0
706,914,0,0
1051,33327,0,0
1399,15509,0,0
1716,9795,0,0
575,8031,0,0
157,1792,0,0
9405,28535,0,0
2752,8067,0,0
920,14166,0,0
1530,8898,0,0
958,6978,0,0
1396,15334,0,0
4841,4940,0,0
209,8086,0,0
209,11441,0,0
278,6904,0,0
104,916,0,0
5152,5332,0,0
5332,11569,0,0
914,3078,0,0
16695,40743,0,0
7495,16695,0,0
1264,14635,0,0
198,465,0,0
7495,40743,0,0
394,3078,0,0
8031,9535,0,0
4814,18266,0,0
72,6314,0,0
78,7534,0,0
920,1264,0,0
7588,16311,0,0
6186,15298,0,0
9411,43577,0,0
15298,45746,0,0
657,5825,0,0
246,18500,0,0
145,4407,0,0
3291,14749,0,0
1716,6282,0,0
12813,14427,0,0
66,573,0,0
4555,7907,0,0
246,2751,0,0
98,6697,0,0
8488,20703,0,0
1264,12749,0,0
1051,6697,0,0
321,364,0,0
317,641,0,0
146,6014,0,0
5332,15334,0,0
13500,20680,0,0
16667,20680,0,0
98,2419,0,0
1771,5332,0,0
3071,7466,0,0
194,466,0,0
5825,18357,0,0
98,898,0,0
89,90,0,0
78,11194,0,0
1396,5332,0,0
11431,12863,0,0
4949,13500,0,0
958,2988,0,0
4949,16667,0,0
246,6000,0,0
98,227,0,0
1329,8029,0,0
5332,23304,0,0
3071,7453,0,0
82,466,0,0
11466,12893,0,0
3279,17768,0,0
1948,8541,0,0
78,1716,0,0
5143,8031,0,0
151,633,0,0
14800,24758,0,0
159,238,0,0
98,5009,0,0
362,3768,0,0
321,466,0,0
11400,24499,0,0
4779,24499,0,0
25,466,0,0
8898,10319,0,0
246,27010,0,0
94,8126,0,0
246,21252,0,0
235,1260,0,0
284,4555,0,0
104,1792,0,0
7534,9795,0,0
12,1544,0,0
5143,7425,0,0
177,9853,0,0
4367,7907,0,0
1821,4367,0,0
284,1821,0,0
85,236,0,0
145,12809,0,0
1311,1801,0,0
17863,51418,0,0
7122,16487,0,0
1258,1792,0,0
1684,5825,0,0
9385,11241,0,0
6697,7485,0,0
9689,15334,0,0
447,465,0,0
5221,6978,0,0
5967,29234,0,0
581,912,0,0
3768,4841,0,0
369,15334,0,0
972,14749,0,0
7485,8126,0,0
94,7401,0,0
2226,5166,0,0
1803,11223,0,0
5039,9853,0,0
14166,16319,0,0
177,1399,0,0
547,11223,0,0
209,369,0,0
151,365,0,0
209,9689,0,0
195,874,0,0
6014,12129,0,0
7586,20680,0,0
246,33175,0,0
561,6556,0,0
1406,3073,0,0
57,780,0,0
5178,7425,0,0
920,4940,0,0
4949,7586,0,0
475,9647,0,0
8349,13684,0,0
7396,27010,0,0
7396,21252,0,0
85,200,0,0
11466,20664,0,0
10209,23120,0,0
9329,18340,0,0
1002,6014,0,0
4841,9795,0,0
15713,16626,0,0
16626,43880,0,0
369,7713,0,0
157,598,0,0
159,496,0,0
98,161,0,0
7713,9689,0,0
7841,9671,0,0
6282,9657,0,0
6186,11293,0,0
6282,7534,0,0
3548,4808,0,0
11293,45746,0,0
4147,6014,0,0
303,4147,0,0
4365,5615,0,0
3350,5622,0,0
208,9405,0,0
394,974,0,0
6186,22390,0,0
1684,5430,0,0
98,11194,0,0
22390,45746,0,0
552,1530,0,0
12693,21942,0,0
10230,21942,0,0
10230,12693,0,0
364,498,0,0
303,4145,0,0
2419,9795,0,0
227,9795,0,0
14166,14635,0,0
1684,4779,0,0
1258,4145,0,0
145,6424,0,0
28,82,0,0
7534,14166,0,0
1684,11400,0,0
8198,18523,0,0
7425,8086,0,0
7425,11441,0,0
6166,8031,0,0
1204,17863,0,0
145,18266,0,0
6282,11293,0,0
88,365,0,0
94,384,0,0
303,1864,0,0
552,10319,0,0
1771,7425,0,0
6166,9535,0,0
5221,7534,0,0
57,7307,0,0
1047,14068,0,0
66,28535,0,0
1396,7425,0,0
575,6166,0,0
193,236,0,0
287,598,0,0
35,85,0,0
7425,23304,0,0
9535,10071,0,0
6420,9841,0,0
2751,13500,0,0
2751,16667,0,0
7706,16605,0,0
90,321,0,0
2039,16979,0,0
7631,24470,0,0
3329,14749,0,0
4370,46530,0,0
14166,22361,0,0
7453,7466,0,0
1821,4555,0,0
12749,14166,0,0
90,97,0,0
547,7706,0,0
246,13500,0,0
246,16667,0,0
958,11293,0,0
94,20664,0,0
1803,7706,0,0
229,5823,0,0
229,16074,0,0
6000,19335,0,0
3060,8674,0,0
9535,12698,0,0
1028,1852,0,0
1716,20342,0,0
4809,6314,0,0
90,236,0,0
857,28126,0,0
9732,11569,0,0
5152,9732,0,0
8031,12698,0,0
575,7425,0,0
575,12698,0,0
67,20703,0,0
8031,10071,0,0
958,3768,0,0
1771,8031,0,0
1396,8031,0,0
2226,8774,0,0
1099,15713,0,0
1099,43880,0,0
575,10071,0,0
2283,12863,0,0
19,852,0,0
12863,20909,0,0
1756,7188,0,0
146,1258,0,0
229,18500,0,0
163,4392,0,0
920,3768,0,0
278,1406,0,0
2283,11431,0,0
8031,23304,0,0
7425,9535,0,0
115,11466,0,0
10261,16729,0,0
1258,2556,0,0
882,18568,0,0
589,4668,0,0
9617,21401,0,0
5064,22804,0,0
16729,17474,0,0
6465,21401,0,0
9037,14068,0,0
6166,15334,0,0
598,1686,0,0
85,159,0,0
6024,6666,0,0
6024,16516,0,0
6666,16516,0,0
7534,33327,0,0
833,15713,0,0
833,43880,0,0
4898,11241,0,0
190,4365,0,0
94,4370,0,0
15713,30904,0,0
30904,43880,0,0
4898,9385,0,0
11695,28126,0,0
87,451,0,0
163,10795,0,0
5742,14068,0,0
6008,43577,0,0
2751,7586,0,0
439,10080,0,0
584,958,0,0
303,6832,0,0
1756,10940,0,0
394,4843,0,0
146,756,0,0
1801,14427,0,0
24,1625,0,0
2283,6186,0,0
2283,45746,0,0
4196,14245,0,0
365,16487,0,0
246,7586,0,0
27302,43577,0,0
10807,43577,0,0
2419,16666,0,0
19,3104,0,0
1263,7591,0,0
2958,18500,0,0
227,16666,0,0
12698,15334,0,0
35,200,0,0
6326,27474,0,0
6326,24575,0,0
1086,5194,0,0
16605,16979,0,0
2958,5823,0,0
2958,16074,0,0
7425,15334,0,0
3291,6668,0,0
72,17926,0,0
1792,5166,0,0
4940,14635,0,0
4843,6556,0,0
94,1264,0,0
5873,9689,0,0
27,598,0,0
82,277,0,0
1263,29339,0,0
369,5873,0,0
6267,27321,0,0
239,598,0,0
1406,3284,0,0
28,598,0,0
10071,15334,0,0
365,3963,0,0
575,9689,0,0
33,200,0,0
7427,22897,0,0
7427,24308,0,0
94,898,0,0
7401,14166,0,0
369,575,0,0
5332,7307,0,0
22897,24308,0,0
8168,14749,0,0
552,3118,0,0
14814,20445,0,0
19,90,0,0
561,8774,0,0
650,6267,0,0
15436,24470,0,0
5811,43577,0,0
4940,12749,0,0
12893,14166,0,0
147,6668,0,0
8556,20715,0,0
1080,8027,0,0
33,85,0,0
561,12129,0,0
958,6465,0,0
57,5873,0,0
9405,15917,0,0
6186,11536,0,0
145,758,0,0
184,657,0,0
407,6314,0,0
1684,7706,0,0
303,10940,0,0
11536,45746,0,0
4776,9822,0,0
575,5177,0,0
94,5009,0,0
657,7706,0,0
876,27953,0,0
118,30282,0,0
6697,7534,0,0
14846,27302,0,0
24575,27474,0,0
11431,11536,0,0
10807,14846,0,0
683,1716,0,0
1221,2515,0,0
9535,9689,0,0
4071,25779,0,0
369,9535,0,0
209,5152,0,0
209,11569,0,0
7706,18357,0,0
686,4365,0,0
19335,22079,0,0
3768,14635,0,0
6008,14846,0,0
1349,12893,0,0
2852,16458,0,0
98,2988,0,0
200,471,0,0
394,1258,0,0
958,7746,0,0
184,18357,0,0
195,394,0,0
439,5229,0,0
1684,16979,0,0
1196,20703,0,0
15298,22390,0,0
236,466,0,0
197,365,0,0
3118,8898,0,0
958,12863,0,0
6000,7839,0,0
115,1349,0,0
5178,16979,0,0
85,471,0,0
3768,12749,0,0
246,9411,0,0
57,5039,0,0
184,16605,0,0
115,5130,0,0
5131,21544,0,0
5811,14846,0,0
157,159,0,0
85,450,0,0
395,638,0,0
16322,22749,0,0
657,16979,0,0
1092,16605,0,0
197,465,0,0
8,1099,0,0
5130,12893,0,0
1247,3009,0,0
3009,9505,0,0
23,194,0,0
11466,16319,0,0
11536,12863,0,0
958,31666,0,0
369,9853,0,0
154,365,0,0
94,11194,0,0
8,4809,0,0
1051,2604,0,0
177,7713,0,0
284,6692,0,0
19,362,0,0
9689,9853,0,0
78,384,0,0
5177,9535,0,0
559,4145,0,0
2226,3078,0,0
1771,9853,0,0
4843,6832,0,0
2903,14489,0,0
197,447,0,0
86,598,0,0
1396,9853,0,0
8349,12809,0,0
3350,7706,0,0
25,158,0,0
1723,2958,0,0
3418,15751,0,0
246,13578,0,0
200,466,0,0
16979,18357,0,0
1684,5929,0,0
6006,15298,0,0
6832,14749,0,0
1349,20664,0,0
35,321,0,0
1792,3834,0,0
6006,11293,0,0
9853,23304,0,0
4940,22361,0,0
8,16626,0,0
1028,1426,0,0
6006,7534,0,0
33,498,0,0
683,920,0,0
5143,5332,0,0
4349,6904,0,0
8326,9853,0,0
1883,18524,0,0
5161,32104,0,0
6282,15298,0,0
4940,7534,0,0
5161,20321,0,0
1716,22361,0,0
196,198,0,0
943,1883,0,0
20321,32104,0,0
7195,7467,0,0
9795,31666,0,0
4843,12129,0,0
82,238,0,0
12790,13374,0,0
6006,22361,0,0
101,321,0,0
1406,4101,0,0
152,633,0,0
5130,20664,0,0
1716,2988,0,0
317,4809,0,0
208,5309,0,0
1773,12634,0,0
1773,5708,0,0
958,9657,0,0
584,12809,0,0
3577,12040,0,0
4940,16319,0,0
3963,4101,0,0
7839,25779,0,0
336,1773,0,0
177,209,0,0
1773,38805,0,0
1773,7960,0,0
1721,3776,0,0
209,15334,0,0
5583,6578,0,0
146,3073,0,0
4286,6832,0,0
33,321,0,0
683,4841,0,0
86,159,0,0
4367,6692,0,0
154,465,0,0
5340,5994,0,0
35,89,0,0
200,450,0,0
78,16666,0,0
87,395,0,0
780,9689,0,0
6166,8086,0,0
6166,11441,0,0
98,4940,0,0
893,14068,0,0
316,9329,0,0
7534,31666,0,0
369,780,0,0
827,9897,0,0
82,287,0,0
958,20342,0,0
589,4349,0,0
1716,6006,0,0
159,287,0,0
19217,24322,0,0
811,1109,0,0
1351,24322,0,0
303,4027,0,0
19,364,0,0
246,39338,0,0
2039,7425,0,0
8340,27858,0,0
33,89,0,0
8528,14068,0,0
14068,29308,0,0
5166,12129,0,0
5221,31666,0,0
85,89,0,0
364,3104,0,0
365,974,0,0
10873,14659,0,0
9853,15334,0,0
598,638,0,0
365,598,0,0
857,12813,0,0
884,15509,0,0
920,9795,0,0
98,6006,0,0
14661,15509,0,0
1351,19217,0,0
1883,4779,0,0
97,362,0,0
7729,11223,0,0
1264,9857,0,0
159,1686,0,0
364,852,0,0
9535,9853,0,0
278,3078,0,0
200,906,0,0
8086,12698,0,0
